Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Arda,,,,7.0,,,6.0,,,,8.0
Arden,7.0,11.0,5.0,15.0,14.0,15.0,10.0,8.0,13.0,6.0,11.0
Areeb,,,,,5.0,,,,,,
Areg,,,,,,7.0,5.0,,,5.0,7.0
Arek,,,,,,,,,,,5.0
Aren,24.0,18.0,12.0,15.0,15.0,18.0,12.0,12.0,9.0,25.0,19.0
Ares,6.0,5.0,15.0,22.0,16.0,15.0,23.0,20.0,46.0,36.0,47.0
Argenis,,5.0,,,5.0,,,,,,
Arhaan,,,,,,5.0,,,,9.0,
Arham,,,,,,,,9.0,,8.0,9.0
Arhan,,6.0,,,,,,5.0,,,
Ari,50.0,55.0,48.0,57.0,74.0,75.0,56.0,70.0,91.0,93.0,95.0
Aria,6.0,10.0,9.0,7.0,,6.0,7.0,10.0,11.0,12.0,8.0
Arian,20.0,18.0,22.0,29.0,13.0,23.0,29.0,32.0,39.0,54.0,51.0
Arias,,,,,,,,,,6.0,
Aric,12.0,9.0,19.0,,7.0,6.0,13.0,,8.0,7.0,11.0
Arick,,,,,,6.0,,,,,
Arie,,,6.0,5.0,6.0,8.0,7.0,,7.0,11.0,
Ariel,72.0,90.0,111.0,96.0,72.0,64.0,55.0,53.0,40.0,53.0,49.0
Aries,9.0,13.0,8.0,11.0,9.0,8.0,14.0,14.0,14.0,12.0,17.0
Arif,,,,,,,,,5.0,,
Arihaan,,,,,,,,,,,5.0
Arihant,,,,,,,,,,,5.0
Arik,,10.0,13.0,8.0,5.0,5.0,6.0,7.0,12.0,6.0,9.0
Arin,9.0,8.0,10.0,12.0,6.0,8.0,7.0,6.0,6.0,9.0,5.0
Arion,11.0,7.0,10.0,11.0,7.0,7.0,11.0,11.0,9.0,9.0,5.0
Aris,7.0,5.0,12.0,6.0,11.0,15.0,10.0,11.0,8.0,11.0,13.0
Aristeo,6.0,5.0,5.0,5.0,,,,5.0,,,
Ariston,,,,,,,6.0,5.0,,,7.0
Aristotle,,6.0,,5.0,,5.0,,,,6.0,8.0
Arius,,,,,,,,7.0,,7.0,5.0
Ariv,,,,,,,,,,5.0,
Arjan,,5.0,9.0,6.0,8.0,13.0,9.0,10.0,11.0,9.0,14.0
Arjay,,,,,,5.0,,,,8.0,
Arjen,,,,,,,10.0,7.0,5.0,,13.0
Arjun,66.0,63.0,65.0,61.0,67.0,73.0,80.0,102.0,106.0,110.0,146.0
Arjuna,,,,6.0,,,5.0,,,,
Arlen,,,7.0,5.0,10.0,6.0,,,8.0,9.0,6.0
Arley,,,,,,13.0,11.0,29.0,34.0,21.0,24.0
Arlo,5.0,11.0,11.0,15.0,16.0,20.0,31.0,30.0,35.0,44.0,62.0
Armaan,38.0,37.0,23.0,48.0,46.0,49.0,47.0,54.0,42.0,42.0,47.0
Arman,57.0,44.0,57.0,45.0,47.0,58.0,47.0,35.0,45.0,41.0,38.0
Armand,14.0,15.0,10.0,13.0,14.0,11.0,8.0,9.0,7.0,5.0,
Armando,456.0,419.0,419.0,396.0,375.0,329.0,307.0,264.0,241.0,230.0,227.0
Armani,22.0,20.0,27.0,41.0,29.0,37.0,46.0,49.0,58.0,60.0,49.0
Armen,11.0,25.0,22.0,31.0,21.0,19.0,14.0,10.0,16.0,19.0,16.0
Armin,9.0,6.0,6.0,5.0,7.0,8.0,8.0,,9.0,12.0,12.0
Armon,6.0,15.0,11.0,18.0,,,,,5.0,6.0,5.0
Armondo,8.0,,,,,,5.0,,,,
Armoni,,,,,,,,,,5.0,5.0
Arnaldo,,,6.0,,,,,,,,
Arnav,54.0,48.0,34.0,43.0,40.0,45.0,38.0,49.0,49.0,33.0,52.0
Arnel,,,,,,5.0,,,,,
Arno,,,,,,,,,6.0,,
Arnold,42.0,25.0,18.0,25.0,14.0,29.0,11.0,24.0,11.0,20.0,14.0
Arnoldo,12.0,18.0,11.0,14.0,13.0,,6.0,5.0,7.0,5.0,5.0
Arnulfo,24.0,19.0,17.0,16.0,16.0,12.0,9.0,9.0,11.0,6.0,10.0
Aron,49.0,49.0,41.0,67.0,69.0,53.0,64.0,46.0,52.0,47.0,44.0
Arron,13.0,13.0,11.0,10.0,7.0,,11.0,11.0,,6.0,9.0
Arrow,,,,,,,,,6.0,14.0,13.0
Arsalan,,5.0,,,,,,,,,
Arsen,9.0,,5.0,12.0,5.0,9.0,8.0,8.0,11.0,5.0,10.0
Arsh,,8.0,8.0,7.0,8.0,,5.0,6.0,15.0,6.0,5.0
Arshan,,,5.0,,,,,6.0,6.0,7.0,12.0
Arshdeep,7.0,7.0,,,5.0,,,,,,
Arshia,6.0,,,5.0,,,,,,,
Art,,,,,,,6.0,,6.0,6.0,5.0
Artem,,,8.0,8.0,9.0,5.0,12.0,10.0,6.0,5.0,8.0
Artemio,8.0,12.0,11.0,14.0,16.0,8.0,,,6.0,6.0,5.0
Arthur,186.0,157.0,139.0,161.0,175.0,140.0,151.0,158.0,185.0,197.0,215.0
Artin,5.0,8.0,7.0,,6.0,6.0,,6.0,8.0,7.0,6.0
Artur,,6.0,,,5.0,9.0,11.0,,7.0,,
Arturo,359.0,350.0,327.0,296.0,308.0,242.0,217.0,195.0,177.0,163.0,183.0
Artyom,,,,5.0,,,,,,,
Arul,5.0,,,,,,,,,,
Arun,9.0,5.0,8.0,6.0,5.0,5.0,,,6.0,,
Arush,,,,7.0,,8.0,11.0,6.0,9.0,,
Arvin,21.0,17.0,20.0,17.0,11.0,15.0,14.0,10.0,20.0,23.0,17.0
Arvind,6.0,7.0,,,,,,,,,
Ary,,,6.0,,,,,,,,
Arya,30.0,21.0,27.0,22.0,24.0,25.0,25.0,28.0,16.0,12.0,31.0
Aryaman,,,5.0,,,,,6.0,,,
Aryan,63.0,65.0,58.0,68.0,75.0,51.0,52.0,58.0,55.0,67.0,55.0
Aryav,,,,,,5.0,,,,,
Aryeh,5.0,,,7.0,,5.0,,,6.0,5.0,5.0
Asa,17.0,23.0,30.0,29.0,33.0,33.0,22.0,34.0,33.0,27.0,47.0
Asad,5.0,5.0,5.0,,,,,,,,
Asael,13.0,16.0,21.0,7.0,13.0,10.0,15.0,12.0,9.0,14.0,11.0
Asaf,,8.0,,,,,,,,,
Asahel,,7.0,,,,,5.0,5.0,,,
Asaiah,,,,,5.0,5.0,,,,,
Asante,,,,,6.0,5.0,9.0,,,6.0,6.0
Ascher,,,,,,,,,,5.0,
Ash,,7.0,6.0,,6.0,,11.0,8.0,5.0,9.0,5.0
Ashar,,,,,,,6.0,,,,
Ashby,,,,,,,,5.0,5.0,,
Asher,114.0,114.0,145.0,160.0,182.0,200.0,258.0,287.0,311.0,292.0,368.0
Ashish,,5.0,8.0,,5.0,,,,,,
Ashlan,,,5.0,,,,,,,,
Ashley,6.0,8.0,8.0,,,,,9.0,,,
Ashmit,,5.0,,,,,,,,,
Ashot,,,,,,,,,,,6.0
Ashten,8.0,6.0,,,,5.0,,6.0,,,
Ashtin,6.0,5.0,,6.0,6.0,,,7.0,,,
Ashton,323.0,215.0,184.0,209.0,218.0,239.0,219.0,253.0,195.0,151.0,183.0
Ashtyn,,,5.0,,7.0,,6.0,,,,
Ashwath,,,,,,,,,,,5.0
Ashwin,21.0,15.0,18.0,13.0,16.0,13.0,18.0,13.0,10.0,11.0,9.0
Asiah,,,,,,,,,,,5.0
Asiel,,,8.0,,5.0,7.0,,,6.0,,
Asim,5.0,,5.0,,,,,,,,
Askari,,,6.0,,,5.0,,,,5.0,7.0
Aslan,,,9.0,,7.0,,,5.0,,7.0,
Aspen,5.0,5.0,,,,,,,8.0,,
Assael,,5.0,,,,,,,,,
Astin,,,,,,,,5.0,,5.0,
Aston,,7.0,11.0,10.0,9.0,12.0,15.0,21.0,17.0,14.0,18.0
Athan,11.0,12.0,12.0,14.0,21.0,29.0,22.0,35.0,33.0,27.0,28.0
Athanasios,,,,,,,,,,,6.0
Atharv,,,,6.0,6.0,7.0,12.0,11.0,12.0,20.0,12.0
Atharva,7.0,8.0,,9.0,11.0,7.0,8.0,6.0,7.0,10.0,7.0
Athen,,,5.0,,,6.0,12.0,9.0,14.0,7.0,5.0
Athos,,,,,,,,,5.0,,
Atiksh,,,,,,,,,6.0,,
Atlas,,,,5.0,7.0,8.0,17.0,12.0,16.0,35.0,61.0
Atom,,,6.0,8.0,7.0,10.0,8.0,7.0,14.0,13.0,11.0
Atreyu,,7.0,16.0,7.0,14.0,,20.0,15.0,16.0,14.0,18.0
Atticus,23.0,38.0,35.0,49.0,48.0,57.0,66.0,85.0,91.0,106.0,108.0
Attila,,5.0,,,,,,,,,
Atul,,8.0,,,,,,,,,
Atzel,,,,,,,5.0,,,,
Atzin,,,,,6.0,,,,,,
Aubrey,10.0,7.0,5.0,9.0,6.0,5.0,6.0,,7.0,7.0,13.0
Audel,6.0,6.0,,,,5.0,,,,,
Auden,,,,6.0,5.0,,6.0,6.0,,6.0,9.0
Audie,,,,,,,,,,5.0,
Audric,,,,6.0,,,,7.0,,,
August,43.0,32.0,60.0,66.0,74.0,74.0,70.0,77.0,111.0,108.0,161.0
Auguste,,,,,,,,,5.0,,
Augustin,,11.0,7.0,12.0,,14.0,10.0,8.0,9.0,10.0,8.0
Augustine,24.0,16.0,22.0,26.0,22.0,27.0,34.0,20.0,32.0,32.0,32.0
Augusto,5.0,,,,,,,,5.0,5.0,
Augustus,13.0,16.0,14.0,24.0,13.0,16.0,24.0,18.0,23.0,21.0,37.0
Aum,,,,,,,,,,5.0,
Aundre,,,,5.0,5.0,7.0,,,5.0,,
Aureliano,,,5.0,,,,,,,,
Aurelio,36.0,12.0,16.0,24.0,23.0,21.0,9.0,9.0,18.0,16.0,18.0
Aurelius,,,,,,,,7.0,12.0,7.0,
Auron,,,,,,,,,5.0,,
Austen,8.0,17.0,20.0,17.0,17.0,21.0,13.0,19.0,20.0,10.0,13.0
Austin,776.0,724.0,803.0,740.0,676.0,651.0,655.0,673.0,747.0,702.0,716.0
Auston,,14.0,9.0,5.0,,6.0,,9.0,,,
Austyn,9.0,12.0,15.0,15.0,7.0,7.0,8.0,11.0,19.0,11.0,8.0
Avan,,,,7.0,,6.0,7.0,12.0,15.0,7.0,8.0
Avaneesh,,,,,,5.0,,,,,5.0
Avant,6.0,5.0,7.0,,,,,,,,
Avelardo,,,,,,,,,,8.0,
Avelino,,5.0,,,,7.0,,,5.0,,
Aven,,,9.0,6.0,8.0,10.0,18.0,9.0,18.0,16.0,10.0
Avenir,,,,,,,,,5.0,7.0,8.0
Avery,77.0,110.0,91.0,104.0,110.0,96.0,95.0,106.0,129.0,156.0,175.0
Avetis,5.0,,,,,,,,,,
Avi,20.0,15.0,12.0,21.0,26.0,22.0,22.0,34.0,26.0,20.0,15.0
Avian,6.0,6.0,,8.0,,6.0,10.0,5.0,8.0,,9.0
Aviel,,7.0,,6.0,,,6.0,6.0,,10.0,8.0
Avin,6.0,,,6.0,6.0,6.0,7.0,6.0,,7.0,8.0
Avinash,,,,,6.0,7.0,,6.0,,,
Avion,,,,5.0,,6.0,5.0,,,,8.0
Aviv,,,5.0,8.0,,8.0,8.0,,,8.0,
Avner,,,,,,,,,,,5.0
Avo,5.0,,,,,,,,,,
Avraham,7.0,9.0,5.0,5.0,,7.0,,,,10.0,6.0
Avyaan,,,,,,,,,,5.0,8.0
Avyan,,,,,,,,,,9.0,5.0
Avyukt,,,,,,,,,,,5.0
Axcel,,,6.0,,,,,6.0,,,
Axel,230.0,277.0,310.0,289.0,252.0,262.0,413.0,662.0,484.0,422.0,441.0
Axell,,6.0,6.0,,,,5.0,6.0,7.0,,
Axl,5.0,6.0,5.0,7.0,9.0,9.0,7.0,7.0,15.0,14.0,24.0
Axle,,,,,,,,,,,15.0
Axton,,,,,,8.0,7.0,7.0,14.0,11.0,20.0
Ayaan,11.0,8.0,11.0,28.0,31.0,40.0,39.0,55.0,59.0,76.0,63.0
Ayan,,6.0,12.0,12.0,12.0,29.0,20.0,23.0,20.0,26.0,38.0
Ayansh,,,,,,,,,,,7.0
Ayce,,,,,,,,,,,5.0
Aydan,27.0,31.0,33.0,35.0,33.0,39.0,46.0,49.0,29.0,38.0,28.0
Aydeen,,,,,,,,,5.0,,
Ayden,177.0,233.0,300.0,348.0,511.0,511.0,524.0,716.0,735.0,728.0,643.0
Aydenn,,,,,,,5.0,19.0,23.0,16.0,10.0
Aydin,26.0,18.0,26.0,41.0,34.0,42.0,37.0,46.0,43.0,40.0,27.0
Ayman,5.0,10.0,15.0,7.0,9.0,8.0,5.0,6.0,11.0,8.0,7.0
Aymen,,,,,,,,,5.0,,
Ayoub,,,,5.0,,,,,6.0,,
Ayrton,,,,,5.0,,,6.0,12.0,6.0,7.0
Ayub,,,,,8.0,,5.0,,6.0,,
Ayush,23.0,27.0,22.0,23.0,20.0,26.0,30.0,25.0,13.0,11.0,13.0
Ayven,,,,,,5.0,,,,,
Azaan,,,5.0,,,7.0,5.0,8.0,9.0,,6.0
Azad,,,,,,,,,5.0,,
Azael,12.0,13.0,20.0,22.0,18.0,27.0,17.0,20.0,13.0,22.0,20.0
Azaiah,,,,,5.0,,,,,,15.0
Azan,,,,,,,,,,,5.0
Azariah,8.0,8.0,10.0,8.0,9.0,18.0,15.0,21.0,16.0,35.0,26.0
Aziel,,9.0,8.0,,8.0,6.0,9.0,11.0,11.0,11.0,10.0
Aziz,6.0,,,7.0,,,,,,8.0,
Azlan,,,,,,,,5.0,5.0,,
Azrael,,,,,,,,,,7.0,8.0
Azriel,10.0,7.0,6.0,7.0,13.0,10.0,11.0,15.0,9.0,9.0,10.0
Baden,6.0,,,5.0,,,,,,,
Bailey,40.0,34.0,29.0,25.0,36.0,26.0,16.0,22.0,15.0,16.0,13.0
Bairon,,,,,,5.0,,,,,
Baker,,,,,5.0,,,,,8.0,
Balam,,,,7.0,,,,,5.0,,
Baldemar,,,7.0,,6.0,,,,,,
Balian,,,,,,,6.0,,,,
Baltazar,9.0,8.0,12.0,14.0,10.0,15.0,11.0,8.0,10.0,,
Balthazar,,,,,,,,,,5.0,
Bane,,,,,,,,,7.0,12.0,5.0
Banyan,,,,,,,7.0,5.0,6.0,,
Bao,,,,6.0,,5.0,,,5.0,,
Barack,,,,,10.0,9.0,,,,,
Barak,,5.0,,,,,,,,,5.0
Baron,17.0,6.0,18.0,33.0,41.0,29.0,20.0,19.0,32.0,29.0,34.0
Barrett,12.0,18.0,13.0,20.0,28.0,28.0,40.0,35.0,55.0,52.0,65.0
Barron,5.0,5.0,9.0,9.0,15.0,6.0,11.0,10.0,8.0,6.0,8.0
Barry,16.0,10.0,9.0,10.0,16.0,6.0,9.0,8.0,6.0,7.0,17.0
Baruc,,6.0,,,,,,,,,
Baruch,,,,,,,5.0,,,,
Basem,,,,,,,,,5.0,,
Basil,,11.0,,,,7.0,,,7.0,6.0,5.0
Basilio,,7.0,,,,5.0,,,,,
Bassam,,,,,,,,,5.0,,
Bastian,,5.0,,,,5.0,5.0,13.0,5.0,8.0,18.0
Baxter,,9.0,,5.0,7.0,,5.0,5.0,10.0,5.0,10.0
Bayan,,,,,,,,,,5.0,
Baylen,,,,,,,,5.0,,,
Bayley,,5.0,,,,,,,,,
Baylor,,,,,6.0,,,5.0,,6.0,5.0
Bayne,,,,,,,,,,6.0,
Bayron,6.0,5.0,,7.0,17.0,28.0,18.0,10.0,17.0,16.0,7.0
Bear,,,,,7.0,7.0,6.0,12.0,12.0,13.0,13.0
Beau,41.0,44.0,47.0,61.0,54.0,59.0,55.0,81.0,99.0,112.0,130.0
Beauregard,,,,5.0,,,,,,,
Beaux,,,,,,,,,,7.0,7.0
Beck,15.0,17.0,15.0,13.0,17.0,15.0,13.0,14.0,11.0,19.0,10.0
Beckam,,,,5.0,,,5.0,,,,7.0
Becker,,,6.0,5.0,,,,5.0,,,
Beckett,16.0,24.0,38.0,42.0,47.0,75.0,76.0,66.0,83.0,91.0,86.0
Beckham,13.0,10.0,17.0,24.0,17.0,23.0,15.0,21.0,37.0,23.0,21.0
Ben,56.0,53.0,51.0,52.0,51.0,49.0,33.0,38.0,39.0,38.0,59.0
Benaiah,,,,,,,11.0,5.0,13.0,,8.0
Benedict,7.0,26.0,17.0,12.0,9.0,8.0,12.0,7.0,8.0,16.0,16.0
Benicio,18.0,34.0,25.0,36.0,23.0,42.0,43.0,41.0,43.0,56.0,27.0
Benigno,,5.0,,7.0,,,6.0,5.0,,,
Benito,31.0,31.0,42.0,34.0,40.0,26.0,22.0,29.0,20.0,29.0,21.0
Benjamen,,,,,6.0,6.0,5.0,,,,
Benjamin,1494.0,1450.0,1466.0,1418.0,1429.0,1478.0,1479.0,1590.0,1673.0,1845.0,1863.0
Benji,,,6.0,6.0,,5.0,,,7.0,,11.0
Bennet,,5.0,6.0,,,,,,8.0,,
Bennett,54.0,55.0,81.0,59.0,64.0,69.0,94.0,105.0,124.0,148.0,186.0
Bennie,7.0,6.0,,5.0,6.0,,,,5.0,5.0,
Benny,40.0,39.0,52.0,44.0,37.0,39.0,21.0,23.0,41.0,35.0,34.0
Benson,19.0,20.0,16.0,17.0,18.0,30.0,25.0,24.0,42.0,50.0,50.0
Bentlee,,,,,,,,12.0,,6.0,5.0
Bentley,,,13.0,14.0,17.0,24.0,151.0,220.0,236.0,245.0,193.0
Bently,,,,,,,25.0,19.0,20.0,10.0,5.0
Benton,5.0,,,9.0,,5.0,10.0,5.0,10.0,10.0,5.0
Benyamin,,,,6.0,5.0,,7.0,5.0,,,
Bernabe,7.0,5.0,5.0,8.0,,,7.0,,,,
Bernard,14.0,23.0,6.0,18.0,14.0,12.0,13.0,11.0,14.0,15.0,11.0
Bernardino,6.0,,7.0,5.0,,7.0,6.0,,,,
Bernardo,66.0,53.0,52.0,59.0,32.0,49.0,43.0,29.0,30.0,44.0,20.0
Bernie,10.0,6.0,5.0,,,6.0,,,,,
Bert,,,,,,,,,,5.0,7.0
Bertrand,,,5.0,,,,,,,,
Bhargav,,,,,5.0,,,,5.0,,
Bijan,9.0,9.0,,,,,,,,,
Bilal,22.0,16.0,17.0,19.0,19.0,20.0,9.0,22.0,18.0,10.0,14.0
Bill,24.0,20.0,19.0,21.0,25.0,9.0,12.0,7.0,9.0,18.0,14.0
Billie,,,6.0,,,,,,,,
Billy,53.0,51.0,60.0,57.0,43.0,38.0,38.0,38.0,39.0,35.0,28.0
Binyamin,,,,,,,,,,,5.0
Bishop,11.0,12.0,10.0,19.0,20.0,23.0,18.0,14.0,23.0,22.0,23.0
Bjorn,5.0,,5.0,,5.0,,,5.0,,,
Blade,,5.0,,,,,,,5.0,,
Bladen,,,,,6.0,6.0,,,,,
Bladimir,6.0,12.0,13.0,18.0,17.0,13.0,5.0,7.0,9.0,7.0,8.0
Blaine,21.0,22.0,21.0,24.0,19.0,17.0,14.0,15.0,21.0,13.0,15.0
Blair,7.0,,6.0,,,,,11.0,,,7.0
Blaise,10.0,8.0,9.0,17.0,18.0,12.0,18.0,13.0,16.0,18.0,20.0
Blaize,6.0,,,6.0,6.0,,,,6.0,5.0,
Blake,311.0,306.0,338.0,415.0,381.0,394.0,403.0,510.0,524.0,484.0,439.0
Blane,,5.0,,,,,,,,,
Blas,6.0,14.0,8.0,6.0,,,5.0,,6.0,8.0,7.0
Blayke,,,,,,5.0,,,,,
Blayne,,,,,5.0,,,,5.0,,6.0
Blaze,9.0,15.0,14.0,16.0,14.0,15.0,7.0,16.0,17.0,13.0,17.0
Blue,,7.0,,,,,,5.0,5.0,6.0,
Bo,12.0,12.0,19.0,12.0,14.0,19.0,15.0,21.0,24.0,20.0,28.0
Boaz,8.0,7.0,5.0,5.0,10.0,14.0,,7.0,13.0,15.0,12.0
Bob,6.0,,,,,7.0,,5.0,,6.0,
Bobby,59.0,49.0,63.0,53.0,50.0,36.0,60.0,37.0,41.0,41.0,29.0
Bode,,12.0,19.0,9.0,9.0,12.0,20.0,21.0,14.0,9.0,25.0
Boden,6.0,14.0,18.0,16.0,7.0,21.0,20.0,21.0,26.0,15.0,26.0
Bodhi,16.0,21.0,20.0,35.0,25.0,31.0,52.0,69.0,63.0,48.0,101.0
Bodi,,,,,,,6.0,,,,
Bodie,10.0,19.0,29.0,18.0,21.0,33.0,34.0,29.0,25.0,25.0,24.0
Bogdan,,,,,,,,,7.0,,5.0
Booker,,5.0,,,,,6.0,,6.0,,5.0
Boone,,5.0,,,,6.0,,,,6.0,14.0
Bora,,5.0,,,,,,,,,
Boris,15.0,11.0,17.0,6.0,12.0,10.0,7.0,7.0,6.0,7.0,11.0
Bosco,,,,5.0,7.0,5.0,7.0,5.0,10.0,7.0,12.0
Boston,19.0,13.0,25.0,19.0,33.0,24.0,25.0,17.0,39.0,28.0,35.0
Bowen,8.0,12.0,16.0,12.0,8.0,11.0,13.0,20.0,29.0,32.0,49.0
Bowie,5.0,,10.0,,9.0,,15.0,,5.0,6.0,17.0
Boyd,5.0,,,,,,,,6.0,8.0,6.0
Brad,25.0,19.0,22.0,26.0,23.0,12.0,15.0,10.0,11.0,10.0,11.0
Braden,140.0,179.0,158.0,162.0,168.0,130.0,136.0,127.0,83.0,82.0,73.0
Bradford,11.0,6.0,6.0,9.0,,7.0,,9.0,5.0,7.0,7.0
Bradlee,9.0,5.0,,10.0,9.0,6.0,5.0,5.0,8.0,5.0,
Bradley,210.0,257.0,219.0,203.0,210.0,205.0,214.0,263.0,295.0,310.0,320.0
Bradly,11.0,17.0,20.0,13.0,12.0,9.0,7.0,6.0,,8.0,7.0
Bradon,5.0,7.0,,,,,,,,,
Brady,155.0,199.0,245.0,251.0,287.0,187.0,224.0,200.0,177.0,144.0,132.0
Bradyn,10.0,14.0,12.0,28.0,25.0,13.0,13.0,14.0,8.0,8.0,8.0
Braedan,,,5.0,5.0,,,,,,,
Braeden,62.0,67.0,71.0,66.0,44.0,57.0,48.0,43.0,32.0,24.0,22.0
Braedon,12.0,16.0,16.0,22.0,14.0,10.0,14.0,12.0,13.0,7.0,7.0
Braedyn,6.0,7.0,,6.0,9.0,9.0,5.0,,12.0,9.0,7.0
Braiden,10.0,17.0,22.0,21.0,30.0,18.0,33.0,28.0,21.0,14.0,16.0
Brallan,7.0,8.0,8.0,6.0,6.0,,,,,,
Bram,,9.0,,,,,,,,,5.0
Brandan,17.0,10.0,9.0,12.0,10.0,5.0,,9.0,,,7.0
Branden,91.0,91.0,89.0,96.0,70.0,81.0,72.0,56.0,39.0,35.0,32.0
Brandin,6.0,7.0,7.0,8.0,,,5.0,,5.0,5.0,
Brando,15.0,16.0,26.0,19.0,31.0,13.0,14.0,14.0,12.0,12.0,10.0
Brandom,,5.0,,5.0,,,,,,,
Brandon,2208.0,2121.0,2067.0,2147.0,2017.0,1720.0,1560.0,1399.0,1287.0,1146.0,1020.0
Brandt,6.0,10.0,5.0,8.0,7.0,,7.0,8.0,6.0,5.0,11.0
Brandy,,6.0,,,6.0,,,,,,
Brandyn,13.0,13.0,8.0,10.0,15.0,14.0,8.0,8.0,6.0,,5.0
Brannon,,,8.0,,,,,,,6.0,
Branson,10.0,17.0,10.0,11.0,10.0,15.0,14.0,9.0,21.0,14.0,17.0
Brant,,,,6.0,7.0,,,,,5.0,
Brantley,,,,,,,,11.0,23.0,52.0,62.0
Brasen,,,5.0,,,,,,,,
Braulio,71.0,92.0,57.0,57.0,41.0,37.0,41.0,36.0,31.0,24.0,21.0
Braven,,,,,,,7.0,,,5.0,
Braxten,,,,6.0,,,5.0,,,,5.0
Braxton,37.0,18.0,36.0,32.0,38.0,50.0,66.0,62.0,61.0,92.0,106.0
Brayam,,5.0,8.0,7.0,,,,,,,
Brayan,185.0,226.0,243.0,222.0,238.0,196.0,144.0,132.0,101.0,101.0,103.0
Brayant,5.0,5.0,8.0,,,,,,,,
Braydan,,,,,,,,,7.0,,
Brayden,238.0,283.0,329.0,382.0,462.0,453.0,521.0,553.0,572.0,513.0,489.0
Braydin,,,,,,7.0,,5.0,,,
Braydon,24.0,33.0,36.0,44.0,49.0,57.0,48.0,36.0,52.0,44.0,28.0
Braylen,,10.0,9.0,9.0,10.0,23.0,22.0,27.0,19.0,28.0,19.0
Braylin,,,,,,,,6.0,,,
Braylon,5.0,15.0,15.0,14.0,36.0,54.0,37.0,55.0,46.0,34.0,19.0
Brayson,,,,,6.0,,,8.0,,,8.0
Brayton,5.0,,,,5.0,,6.0,6.0,9.0,5.0,
Breck,,,,,,,,,5.0,,
Brecken,,,,,,9.0,7.0,,12.0,7.0,10.0
Breckin,,,,,,,,5.0,,,
Brendan,213.0,196.0,160.0,141.0,166.0,125.0,132.0,98.0,104.0,84.0,76.0
Brenden,96.0,86.0,78.0,85.0,77.0,80.0,66.0,55.0,57.0,30.0,30.0
Brendon,46.0,37.0,37.0,52.0,49.0,34.0,28.0,24.0,23.0,26.0,19.0
Brendyn,,,,6.0,8.0,6.0,6.0,,,,
Brennan,88.0,79.0,72.0,72.0,84.0,75.0,59.0,62.0,63.0,50.0,39.0
Brennen,22.0,23.0,15.0,22.0,23.0,23.0,28.0,29.0,20.0,15.0,8.0
Brenner,,,,,6.0,,,6.0,9.0,,
Brennon,6.0,10.0,9.0,7.0,7.0,6.0,8.0,6.0,5.0,7.0,
Brent,67.0,52.0,44.0,39.0,43.0,39.0,34.0,34.0,27.0,22.0,21.0
Brentley,,,,,,,,,,5.0,8.0
Brenton,17.0,9.0,8.0,12.0,9.0,12.0,11.0,13.0,15.0,11.0,16.0
Bret,13.0,8.0,8.0,11.0,8.0,12.0,7.0,5.0,,,
Brett,127.0,110.0,65.0,67.0,78.0,58.0,55.0,42.0,38.0,35.0,24.0
Brevin,10.0,,,5.0,,,,,,,
Breyden,,,,,5.0,,,5.0,9.0,7.0,
Breydon,,,,,,,,,6.0,,
Brian,1345.0,1272.0,1260.0,1086.0,902.0,792.0,687.0,501.0,481.0,418.0,409.0
Briant,8.0,6.0,,,7.0,5.0,,,,,
Briar,,,,,,,,,5.0,,
Brice,22.0,13.0,26.0,17.0,12.0,18.0,13.0,10.0,10.0,10.0,9.0
Bridger,,,5.0,5.0,,,12.0,8.0,9.0,,
Briggs,,,,,,6.0,6.0,5.0,6.0,9.0,6.0
Brigham,5.0,,5.0,,,,5.0,,8.0,,6.0
Brighton,,14.0,9.0,9.0,10.0,12.0,8.0,7.0,14.0,12.0,11.0
Briley,,,,,,,5.0,,,,
Brison,,,,,,,7.0,,,,
Britain,,,,,,,,,,6.0,
Britton,,,6.0,5.0,,,5.0,5.0,5.0,,
Brixton,,,,,,10.0,13.0,18.0,22.0,40.0,35.0
Broc,6.0,5.0,6.0,9.0,,5.0,,,,,5.0
Brock,75.0,63.0,77.0,60.0,73.0,56.0,40.0,51.0,54.0,56.0,53.0
Brodee,,,,,,,6.0,,,,
Broden,,9.0,8.0,10.0,19.0,11.0,8.0,9.0,9.0,5.0,5.0
Broderick,17.0,19.0,14.0,18.0,18.0,28.0,22.0,16.0,22.0,16.0,25.0
Brodey,,,,7.0,,6.0,6.0,9.0,,,
Brodi,6.0,,,,,,,,5.0,,7.0
Brodie,20.0,22.0,36.0,41.0,55.0,43.0,41.0,41.0,27.0,30.0,32.0
Brodrick,,,5.0,,,,,,,,
Brody,116.0,158.0,222.0,343.0,521.0,423.0,387.0,411.0,306.0,317.0,345.0
Brogan,8.0,9.0,7.0,9.0,14.0,12.0,11.0,10.0,7.0,,10.0
Bronson,22.0,26.0,18.0,9.0,18.0,26.0,19.0,38.0,38.0,50.0,50.0
Bronx,,,,,,5.0,13.0,9.0,10.0,13.0,20.0
Brooklyn,12.0,11.0,15.0,11.0,11.0,20.0,9.0,10.0,7.0,10.0,8.0
Brooks,16.0,21.0,17.0,21.0,22.0,22.0,41.0,35.0,38.0,38.0,63.0
Broxton,,,,,,6.0,9.0,10.0,9.0,6.0,
