Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Anayah,14.0,10.0,8.0,12.0,14.0,18.0,11.0,6.0,12.0,9.0,27.0
Anayeli,,6.0,5.0,,,,,,,,
Anayla,,,,,,,,,5.0,,
Andi,5.0,,,,,,7.0,6.0,5.0,5.0,5.0
Andie,7.0,6.0,6.0,6.0,5.0,11.0,5.0,7.0,6.0,,8.0
Andrea,185.0,155.0,188.0,187.0,160.0,168.0,149.0,136.0,122.0,116.0,114.0
Andreana,,,5.0,,,,,,,,
Andrew,,,,,5.0,,,,,,
Andriana,7.0,,5.0,,6.0,,,,,,
Andrianna,5.0,,,,,,,,,,
Anecia,,,6.0,,,,,,,,
Aneesa,11.0,7.0,13.0,10.0,7.0,10.0,,,,,
Anel,,,,,,,,,,5.0,
Anela,7.0,,,,,,,,,,
Anelise,,,,5.0,,,,,,,
Anessa,,7.0,,,,,,,,,5.0
Angel,79.0,79.0,75.0,82.0,92.0,73.0,59.0,59.0,58.0,60.0,48.0
Angela,213.0,160.0,191.0,202.0,164.0,129.0,130.0,127.0,121.0,126.0,153.0
Angelea,,5.0,,,,,,,,,
Angeleah,,,,,,,,5.0,,,
Angelee,,,7.0,5.0,7.0,,,7.0,,5.0,
Angelena,8.0,11.0,8.0,,,,,5.0,,,
Angeles,13.0,10.0,9.0,,8.0,,,5.0,,5.0,
Angeli,,6.0,,,9.0,9.0,,6.0,9.0,5.0,
Angelia,11.0,5.0,14.0,,9.0,11.0,11.0,8.0,6.0,9.0,11.0
Angelic,5.0,,,,,,7.0,,5.0,,
Angelica,135.0,123.0,96.0,97.0,85.0,84.0,62.0,84.0,59.0,49.0,65.0
Angelie,11.0,11.0,15.0,12.0,9.0,5.0,12.0,13.0,7.0,5.0,6.0
Angelika,8.0,7.0,10.0,10.0,12.0,6.0,10.0,,,6.0,5.0
Angelin,,,,5.0,,,,7.0,,,
Angelina,495.0,571.0,560.0,534.0,464.0,400.0,366.0,344.0,264.0,258.0,242.0
Angeline,20.0,29.0,28.0,31.0,32.0,26.0,25.0,19.0,25.0,22.0,21.0
Angelique,44.0,35.0,39.0,39.0,30.0,29.0,31.0,50.0,40.0,29.0,38.0
Angelis,,,7.0,5.0,7.0,8.0,6.0,5.0,,,8.0
Angelise,,6.0,6.0,7.0,7.0,10.0,,8.0,7.0,6.0,
Angelisse,,,,,,6.0,,,,,
Angeliz,,,,9.0,5.0,7.0,,,,,
Angellina,,,,,,5.0,,,,,
Angely,7.0,9.0,10.0,14.0,17.0,16.0,8.0,23.0,15.0,8.0,15.0
Angelyn,5.0,,,6.0,6.0,6.0,6.0,5.0,6.0,,
Angelyna,,5.0,,,,,,,,,
Angelys,,,,,,,,5.0,,,
Angie,66.0,85.0,53.0,71.0,68.0,86.0,83.0,56.0,53.0,55.0,50.0
Angy,,,,5.0,,,,,,,
Ani,11.0,7.0,9.0,10.0,,8.0,5.0,10.0,,7.0,17.0
Ania,12.0,6.0,18.0,5.0,12.0,8.0,6.0,6.0,6.0,6.0,
Aniah,7.0,13.0,14.0,5.0,7.0,15.0,11.0,10.0,6.0,,5.0
Aniela,,,,,,11.0,7.0,,5.0,,
Anijah,,,11.0,,5.0,,5.0,,,,
Anika,27.0,21.0,44.0,28.0,33.0,27.0,38.0,35.0,24.0,30.0,24.0
Anila,,,,,,,5.0,,,,
Anilah,,,,,,,,,,5.0,
Aniqa,7.0,,,,,,,,,,
Anisa,23.0,22.0,27.0,29.0,35.0,19.0,17.0,33.0,31.0,24.0,26.0
Anisah,,6.0,,,,,,,,,
Anisha,19.0,17.0,12.0,10.0,11.0,11.0,15.0,7.0,18.0,,5.0
Anissa,11.0,16.0,11.0,8.0,,7.0,10.0,9.0,10.0,9.0,7.0
Anita,36.0,18.0,24.0,19.0,23.0,15.0,13.0,22.0,11.0,10.0,7.0
Aniya,83.0,76.0,89.0,84.0,66.0,65.0,44.0,40.0,39.0,41.0,30.0
Aniyah,86.0,102.0,92.0,114.0,112.0,101.0,118.0,97.0,96.0,65.0,65.0
Aniyla,,,,,,,5.0,,,,
Aniylah,,,,,,,,,,,11.0
Anja,,,,7.0,,,5.0,,5.0,5.0,
Anjali,25.0,32.0,30.0,30.0,34.0,33.0,32.0,24.0,23.0,24.0,18.0
Anjelica,,,6.0,,,,,,,,
Anjelina,,,5.0,,5.0,,,,,,
Anmol,,,,,5.0,,,,,,
Ann,25.0,34.0,30.0,17.0,20.0,18.0,13.0,14.0,11.0,13.0,8.0
Anna,490.0,432.0,479.0,463.0,403.0,404.0,373.0,315.0,335.0,347.0,337.0
Annabel,28.0,29.0,22.0,35.0,36.0,30.0,32.0,38.0,41.0,37.0,40.0
Annabell,,,,7.0,5.0,6.0,11.0,11.0,11.0,7.0,9.0
Annabella,27.0,33.0,24.0,45.0,40.0,39.0,52.0,58.0,63.0,82.0,87.0
Annabelle,53.0,67.0,71.0,90.0,84.0,107.0,134.0,151.0,133.0,144.0,188.0
Annalee,,6.0,,7.0,8.0,8.0,10.0,5.0,12.0,9.0,8.0
Annaleigh,,,,,,7.0,,5.0,,7.0,9.0
Annalia,,,,,,5.0,,,,,
Annaliese,14.0,18.0,12.0,11.0,9.0,6.0,13.0,12.0,13.0,10.0,9.0
Annalisa,13.0,19.0,9.0,15.0,6.0,10.0,10.0,6.0,5.0,6.0,10.0
Annalise,23.0,23.0,30.0,29.0,24.0,31.0,35.0,35.0,40.0,33.0,50.0
Annalyn,,,,,,,,,6.0,,
Annalynn,,,,,,,,,,5.0,6.0
Annalyse,,6.0,,,5.0,,,,7.0,7.0,
Annamaria,,5.0,10.0,5.0,,,6.0,9.0,,6.0,5.0
Annamarie,6.0,8.0,9.0,11.0,5.0,9.0,,5.0,5.0,5.0,11.0
Annastasia,,,,5.0,,,,,,,
Anne,55.0,48.0,44.0,35.0,43.0,35.0,24.0,29.0,29.0,43.0,43.0
Anneliese,12.0,18.0,23.0,12.0,15.0,9.0,11.0,12.0,14.0,12.0,10.0
Annelise,11.0,9.0,11.0,9.0,7.0,,10.0,16.0,11.0,8.0,10.0
Annemarie,,10.0,,8.0,7.0,8.0,5.0,,,,
Annette,13.0,17.0,12.0,7.0,14.0,15.0,12.0,8.0,13.0,5.0,11.0
Annie,55.0,51.0,46.0,51.0,57.0,52.0,49.0,41.0,53.0,43.0,61.0
Annika,45.0,35.0,39.0,48.0,34.0,28.0,34.0,31.0,28.0,38.0,21.0
Annissa,,,7.0,,,,,,,,
Anniyah,,,,,8.0,6.0,,,7.0,,
Annmarie,16.0,12.0,12.0,14.0,16.0,7.0,6.0,,14.0,8.0,9.0
Anny,6.0,,5.0,6.0,6.0,,,,7.0,,
Anouk,5.0,,,7.0,,5.0,,,5.0,,
Anoushka,6.0,,,,,5.0,,,,,
Ansley,,,5.0,,,,,,6.0,,
Anthony,,,,,,,5.0,,,,
Antigone,,,,,,,,,,5.0,
Antoinette,12.0,24.0,13.0,8.0,10.0,11.0,8.0,8.0,5.0,9.0,5.0
Antonella,15.0,9.0,8.0,16.0,24.0,19.0,25.0,16.0,25.0,30.0,20.0
Antonia,28.0,33.0,31.0,16.0,25.0,18.0,22.0,19.0,29.0,30.0,48.0
Antonina,,5.0,,,,,6.0,7.0,,5.0,5.0
Anum,,,,,,,,,6.0,,
Anusha,,,,8.0,,9.0,5.0,,,,
Anushka,8.0,6.0,,5.0,,9.0,8.0,9.0,9.0,8.0,
Anvi,,,,,,,,,,,5.0
Anya,47.0,42.0,41.0,78.0,57.0,68.0,58.0,43.0,61.0,46.0,52.0
Anyah,7.0,8.0,9.0,,,5.0,11.0,,,,
Anyeli,,,,,,5.0,,5.0,,,
Anyia,,,5.0,5.0,,,,,,,
Anyla,5.0,6.0,10.0,,5.0,,9.0,7.0,7.0,5.0,7.0
Anylah,,,,,,6.0,5.0,6.0,5.0,16.0,7.0
Anyssa,6.0,,,,,,,,,,
Aoife,11.0,10.0,6.0,13.0,8.0,10.0,7.0,5.0,11.0,,7.0
Aphrodite,,,,,,,,,,6.0,
Apple,,,,,,,,5.0,,,
April,32.0,40.0,44.0,40.0,46.0,42.0,34.0,38.0,41.0,40.0,40.0
Aqsa,,,,,7.0,,7.0,7.0,,,
Ara,,,,,,,,,,5.0,
Arabella,10.0,12.0,20.0,20.0,17.0,26.0,29.0,51.0,54.0,83.0,89.0
Arabelle,,,,,,,,,6.0,5.0,12.0
Araceli,7.0,13.0,9.0,10.0,14.0,9.0,12.0,6.0,5.0,9.0,
Aracelis,,,,9.0,,,,,,5.0,
Aracely,12.0,7.0,11.0,8.0,10.0,8.0,9.0,6.0,6.0,13.0,
Aralyn,,,,,,,5.0,,,,
Aralynn,,,,,,,,,5.0,,
Arantza,,,,,,,,,,,9.0
Aranza,,,,,,,,,,,7.0
Araya,,,,7.0,6.0,,,,5.0,,5.0
Arayah,,,,,5.0,,,,,,
Arden,11.0,9.0,,18.0,15.0,8.0,11.0,7.0,17.0,17.0,22.0
Areeba,5.0,,,5.0,,,5.0,7.0,,7.0,
Areesha,,,,,,,,,,,6.0
Areli,8.0,8.0,,7.0,6.0,9.0,6.0,5.0,,,6.0
Arely,12.0,13.0,13.0,11.0,9.0,8.0,12.0,12.0,14.0,8.0,15.0
Arfa,,,,,,,,,7.0,,
Ari,,,5.0,,7.0,,5.0,,7.0,5.0,6.0
Aria,17.0,16.0,24.0,19.0,21.0,26.0,56.0,115.0,176.0,271.0,316.0
Ariadna,7.0,6.0,,8.0,9.0,,6.0,7.0,7.0,12.0,7.0
Ariadne,,,,,,6.0,,,8.0,8.0,10.0
Ariah,,5.0,,8.0,7.0,7.0,10.0,8.0,10.0,9.0,19.0
Ariana,301.0,312.0,317.0,297.0,288.0,287.0,256.0,244.0,275.0,305.0,397.0
Arianah,,,,,,6.0,,,,,
Ariane,5.0,,5.0,,,7.0,,,5.0,7.0,14.0
Arianna,346.0,328.0,335.0,395.0,357.0,431.0,448.0,374.0,388.0,409.0,364.0
Ariannah,,,,,,,,,,,5.0
Arianne,,7.0,5.0,11.0,8.0,5.0,8.0,,,7.0,7.0
Arianny,9.0,6.0,6.0,6.0,6.0,8.0,14.0,12.0,11.0,19.0,10.0
Aribella,,,,,,,,,,,7.0
Arie,,,,,,,,,7.0,,8.0
Arieanna,,,7.0,7.0,6.0,6.0,5.0,,5.0,,
Ariel,82.0,119.0,98.0,95.0,99.0,105.0,89.0,107.0,115.0,134.0,127.0
Ariela,12.0,16.0,15.0,11.0,19.0,25.0,18.0,19.0,22.0,17.0,19.0
Arielis,,,,,5.0,,,,,,5.0
Ariell,,,,,,5.0,,,,,
Ariella,37.0,47.0,57.0,50.0,67.0,67.0,81.0,76.0,87.0,98.0,113.0
Arielle,45.0,54.0,57.0,57.0,60.0,62.0,62.0,75.0,75.0,91.0,87.0
Arielys,,,,,,7.0,5.0,,,5.0,
Aries,,,,5.0,,,,,,,
Arihanna,,,,,6.0,6.0,5.0,5.0,7.0,,
Arin,,,,6.0,,,,,,,
Arina,,,,,,,,12.0,5.0,5.0,5.0
Arionna,,,9.0,5.0,7.0,8.0,,,,,5.0
Arisha,,,,5.0,,8.0,7.0,6.0,11.0,10.0,13.0
Arissa,,9.0,,7.0,10.0,7.0,6.0,9.0,5.0,6.0,
Ariya,,,,,,,6.0,10.0,10.0,12.0,14.0
Ariyah,,,5.0,,,,6.0,7.0,10.0,14.0,9.0
Ariyana,8.0,8.0,9.0,6.0,12.0,8.0,12.0,15.0,6.0,7.0,6.0
Ariyanna,6.0,,12.0,10.0,10.0,6.0,10.0,6.0,8.0,5.0,9.0
Arleen,,8.0,5.0,6.0,8.0,5.0,,6.0,7.0,,
Arlene,21.0,15.0,13.0,,8.0,12.0,9.0,15.0,10.0,13.0,10.0
Arlenis,,,,,,5.0,,,,,
Arlet,,,,,,,,5.0,,,
Arleth,7.0,15.0,,,6.0,,10.0,,,,5.0
Arlette,9.0,5.0,5.0,7.0,5.0,,5.0,5.0,8.0,6.0,6.0
Arlin,,6.0,,,,,,,,,
Arly,5.0,,,,,,,,,,
Arlyn,,,5.0,,,,,,5.0,,
Armani,19.0,19.0,13.0,18.0,18.0,14.0,12.0,15.0,10.0,10.0,14.0
Aroush,,,,,,,5.0,5.0,,,
Arriana,,,,,6.0,,,,,,
Arrianna,,6.0,,,,,9.0,7.0,,,
Arshiya,,,,,,,,,,,5.0
Artemis,,,,,,,,,,,9.0
Arushi,6.0,,,,,,,,,,
Arwa,,,,,,5.0,5.0,6.0,,8.0,5.0
Arwen,5.0,,6.0,,5.0,,6.0,,,5.0,
Arya,,7.0,10.0,10.0,13.0,17.0,14.0,28.0,53.0,82.0,115.0
Aryana,15.0,17.0,17.0,25.0,30.0,20.0,30.0,23.0,32.0,24.0,22.0
Aryanna,20.0,24.0,34.0,30.0,39.0,36.0,28.0,29.0,38.0,35.0,32.0
Aryonna,,5.0,,,,,,,,,
Asani,,,,,,,,,10.0,,
Aseel,,,,,,,,,,,6.0
Asha,17.0,9.0,17.0,21.0,20.0,12.0,13.0,17.0,22.0,15.0,17.0
Ashanti,24.0,26.0,19.0,15.0,17.0,16.0,13.0,12.0,7.0,7.0,9.0
Ashanty,7.0,9.0,8.0,,5.0,5.0,6.0,,,,
Ashely,14.0,11.0,15.0,18.0,10.0,10.0,10.0,,,,
Ashira,6.0,,,,,,,,,,
Ashlee,82.0,91.0,55.0,50.0,36.0,27.0,22.0,22.0,11.0,13.0,9.0
Ashleigh,33.0,37.0,19.0,25.0,16.0,18.0,11.0,17.0,10.0,9.0,6.0
Ashley,1055.0,915.0,898.0,790.0,657.0,600.0,523.0,472.0,406.0,378.0,327.0
Ashlie,12.0,5.0,,,,,9.0,,,,
Ashlin,,,,5.0,5.0,,7.0,5.0,,,
Ashly,27.0,27.0,28.0,25.0,36.0,19.0,14.0,20.0,13.0,15.0,18.0
Ashlyn,54.0,65.0,42.0,63.0,56.0,56.0,44.0,59.0,64.0,40.0,31.0
Ashlynn,19.0,18.0,18.0,33.0,26.0,26.0,29.0,36.0,22.0,18.0,14.0
Ashton,,,,,,,,,5.0,,
Ashya,,5.0,,,,,,,,,
Asia,61.0,49.0,35.0,34.0,32.0,28.0,20.0,19.0,14.0,27.0,10.0
Asiah,,,,6.0,6.0,,,,,,
Asiya,,6.0,5.0,,5.0,,7.0,,,,7.0
Asiyah,5.0,,,,6.0,,,5.0,,5.0,5.0
Asma,11.0,15.0,11.0,10.0,7.0,11.0,10.0,13.0,11.0,15.0,10.0
Asmaa,,,7.0,5.0,,,5.0,,,,
Aspen,,,5.0,7.0,6.0,,,7.0,,11.0,12.0
Assa,,,,5.0,,,,,,,
Assata,,,,,,,,,,,5.0
Astrid,14.0,13.0,13.0,12.0,17.0,20.0,14.0,24.0,22.0,18.0,20.0
Asya,,,,,,5.0,,,,6.0,
Atara,10.0,12.0,15.0,16.0,20.0,16.0,16.0,11.0,14.0,11.0,17.0
Athalia,,,,,,,,5.0,,,
Athena,49.0,38.0,45.0,49.0,58.0,51.0,57.0,69.0,80.0,74.0,97.0
Athina,,6.0,,,,,,,,,
Atiana,,,5.0,,,,,,,,
Atianna,,5.0,,,,,,,,,
Atiya,,,,,5.0,,,,,,
Aubree,,9.0,12.0,18.0,32.0,22.0,36.0,69.0,137.0,124.0,150.0
Aubrey,34.0,43.0,92.0,106.0,152.0,137.0,145.0,242.0,286.0,310.0,307.0
Aubri,,,,,5.0,,,5.0,6.0,7.0,8.0
Aubriana,,,,,,5.0,,7.0,5.0,9.0,10.0
Aubrianna,,,,6.0,8.0,5.0,8.0,13.0,13.0,14.0,9.0
Aubrie,9.0,8.0,8.0,14.0,18.0,18.0,18.0,28.0,20.0,35.0,37.0
Aubriella,,,,,,,,7.0,,8.0,20.0
Aubrielle,,,,,,,8.0,7.0,12.0,8.0,9.0
Aubry,,,,,5.0,,5.0,,,5.0,
Audra,,,8.0,5.0,6.0,5.0,,6.0,11.0,,6.0
Audrey,120.0,122.0,141.0,198.0,182.0,198.0,180.0,167.0,202.0,225.0,214.0
Audriana,,,7.0,7.0,6.0,,12.0,16.0,22.0,19.0,18.0
Audrianna,,,,9.0,5.0,10.0,8.0,16.0,14.0,18.0,6.0
Audrie,,,,,,,,5.0,,,
Audrina,,,,11.0,26.0,17.0,25.0,17.0,16.0,17.0,19.0
August,,,,7.0,9.0,7.0,7.0,7.0,7.0,8.0,16.0
Aundrea,,,,,8.0,,,,,,
Aura,,,,,,,,8.0,11.0,7.0,8.0
Aurelia,6.0,5.0,5.0,10.0,12.0,23.0,12.0,11.0,13.0,18.0,14.0
Aurelie,,,,,,,,,,5.0,
Aurora,50.0,50.0,49.0,47.0,62.0,69.0,82.0,83.0,102.0,102.0,128.0
Austin,,,5.0,,,5.0,5.0,,,,
Austyn,,,,,,,,,6.0,,5.0
Autum,6.0,5.0,,5.0,7.0,,5.0,,,,
Autumn,144.0,139.0,153.0,137.0,133.0,145.0,153.0,169.0,151.0,166.0,179.0
Ava,622.0,909.0,1064.0,1123.0,1066.0,995.0,988.0,954.0,968.0,908.0,926.0
Avah,,5.0,5.0,,7.0,7.0,17.0,11.0,12.0,14.0,13.0
Avalee,,,,,,,5.0,,,5.0,
Avaleigh,,,,,,,,5.0,,,
Avalon,,,,6.0,,,5.0,,5.0,,
Avalyn,,,,,,,7.0,7.0,6.0,9.0,7.0
Avalynn,,,,,,7.0,,5.0,,7.0,13.0
Avamarie,,,,6.0,6.0,,7.0,5.0,,,5.0
Avangeline,,,,,,,,,,5.0,
Avani,7.0,11.0,9.0,8.0,8.0,7.0,9.0,11.0,9.0,10.0,9.0
Avarie,,,,,6.0,,,,7.0,,
Avarose,,,,,,,,,5.0,,
Avary,,,,,,,,,,6.0,
Avayah,,,,,,,,,5.0,,
Aven,,,,,,,6.0,6.0,8.0,,5.0
Averi,,,5.0,10.0,9.0,5.0,6.0,13.0,13.0,14.0,7.0
Averie,7.0,5.0,8.0,9.0,8.0,19.0,20.0,23.0,21.0,32.0,33.0
Avery,127.0,127.0,155.0,154.0,206.0,239.0,304.0,299.0,379.0,413.0,490.0
Avia,5.0,,,,6.0,,,5.0,,,
Aviana,9.0,6.0,12.0,10.0,14.0,10.0,12.0,26.0,22.0,15.0,28.0
Avianna,9.0,6.0,9.0,9.0,15.0,15.0,13.0,28.0,18.0,18.0,23.0
Avielle,,,,,,,,,,5.0,
Avigail,13.0,18.0,16.0,15.0,17.0,15.0,22.0,21.0,18.0,17.0,20.0
Avigayil,5.0,7.0,8.0,7.0,11.0,12.0,7.0,,11.0,7.0,7.0
Avika,,,,,,,6.0,,,,
Avital,11.0,16.0,12.0,10.0,19.0,10.0,14.0,11.0,10.0,10.0,12.0
Aviva,17.0,21.0,17.0,13.0,19.0,17.0,17.0,25.0,24.0,20.0,28.0
Avleen,,,,,,,,,,,5.0
Avneet,5.0,,,,,,6.0,,5.0,,7.0
Avni,,,,,,,6.0,8.0,,6.0,5.0
Avril,7.0,10.0,7.0,7.0,7.0,12.0,8.0,13.0,20.0,13.0,9.0
Awa,15.0,17.0,9.0,9.0,7.0,6.0,12.0,,11.0,8.0,8.0
Aya,19.0,24.0,20.0,16.0,17.0,20.0,24.0,20.0,23.0,17.0,31.0
Ayah,11.0,16.0,15.0,17.0,9.0,15.0,15.0,15.0,16.0,9.0,8.0
Ayala,,5.0,9.0,8.0,6.0,7.0,10.0,10.0,8.0,15.0,17.0
Ayana,25.0,28.0,27.0,21.0,35.0,25.0,28.0,28.0,31.0,21.0,27.0
Ayanna,47.0,48.0,43.0,41.0,36.0,33.0,31.0,33.0,31.0,25.0,16.0
Ayat,,5.0,,,,5.0,5.0,,6.0,11.0,12.0
Ayden,,,,6.0,6.0,,6.0,5.0,,,
Ayelen,,,,,,7.0,,,5.0,,8.0
Ayelet,6.0,7.0,9.0,17.0,7.0,9.0,11.0,11.0,14.0,8.0,6.0
Ayesha,11.0,24.0,17.0,18.0,22.0,18.0,21.0,22.0,24.0,27.0,31.0
Ayiana,5.0,,,,,,,,,,
Ayisha,,,5.0,,,,,,,6.0,
Ayla,27.0,23.0,65.0,43.0,41.0,34.0,53.0,38.0,68.0,44.0,69.0
Aylah,,,,,,,,5.0,,,5.0
Ayleen,5.0,7.0,,5.0,11.0,8.0,10.0,19.0,14.0,27.0,14.0
Aylen,,,,,,,6.0,5.0,7.0,,
Aylin,8.0,14.0,12.0,23.0,25.0,25.0,36.0,45.0,36.0,47.0,73.0
Aymar,,,,,,,8.0,,,,
Ayonna,,6.0,,,,,,,,,
Ayra,,,,,,,,,8.0,,5.0
Aysha,,5.0,8.0,,,6.0,8.0,,11.0,8.0,7.0
Aysia,,,9.0,,,5.0,,,,,
Ayva,,5.0,5.0,8.0,6.0,10.0,,,11.0,10.0,10.0
Ayvah,,,,,,,,7.0,,6.0,6.0
Azalea,6.0,5.0,7.0,9.0,9.0,8.0,11.0,12.0,14.0,23.0,21.0
Azalia,,,7.0,,,,,,,,
Azaria,9.0,12.0,11.0,19.0,13.0,6.0,10.0,18.0,13.0,15.0,15.0
Azariah,11.0,13.0,9.0,11.0,15.0,13.0,11.0,11.0,9.0,13.0,7.0
Aziza,,,5.0,,7.0,6.0,5.0,5.0,7.0,7.0,17.0
Azra,,6.0,,5.0,,7.0,12.0,,5.0,9.0,10.0
Azucena,,,,,7.0,,,,,,
Azul,,,,5.0,10.0,10.0,7.0,6.0,6.0,,
Azura,,,,,,,,5.0,,,
Baila,54.0,52.0,50.0,63.0,62.0,77.0,67.0,56.0,67.0,77.0,57.0
Bailee,5.0,15.0,9.0,14.0,5.0,15.0,7.0,14.0,12.0,9.0,11.0
Bailey,71.0,56.0,59.0,91.0,92.0,86.0,91.0,88.0,105.0,79.0,86.0
Baily,5.0,,,,,,7.0,,,,
Baleigh,,,,,,,5.0,,,,
Barbara,31.0,24.0,38.0,29.0,32.0,27.0,26.0,27.0,22.0,22.0,20.0
Bashy,,,,,,,,,5.0,,
Bassheva,,,,,,,,5.0,,,
Bassy,,,,,,,,,5.0,9.0,8.0
Basya,12.0,18.0,12.0,8.0,12.0,12.0,8.0,11.0,15.0,15.0,11.0
Batsheva,11.0,12.0,16.0,15.0,15.0,20.0,15.0,36.0,81.0,47.0,40.0
Batya,7.0,8.0,11.0,6.0,7.0,10.0,7.0,17.0,9.0,9.0,6.0
Bay,,,,,,,,,,5.0,5.0
Bayan,,,,,,5.0,,7.0,,,
Bayla,5.0,,5.0,5.0,,,7.0,6.0,7.0,,
Baylee,10.0,9.0,11.0,10.0,15.0,18.0,17.0,11.0,20.0,18.0,18.0
Bayleigh,,,,,,,,,,8.0,9.0
Baylie,,,,5.0,,,,,,,
Beatrice,21.0,26.0,31.0,34.0,42.0,33.0,39.0,51.0,49.0,39.0,58.0
Beatrix,,5.0,6.0,10.0,12.0,12.0,16.0,13.0,14.0,30.0,15.0
Beatriz,9.0,11.0,9.0,6.0,14.0,8.0,11.0,10.0,10.0,5.0,7.0
Beautiful,,,,,7.0,,,,5.0,,
Becca,,,7.0,7.0,,,,,,,
Becky,9.0,11.0,13.0,12.0,13.0,9.0,7.0,8.0,6.0,,6.0
Beila,,,5.0,,,6.0,,,,,
Beily,,,,,,,,,,,6.0
Bela,,,,,,,5.0,,,,
Belen,7.0,9.0,7.0,10.0,9.0,10.0,11.0,8.0,10.0,8.0,11.0
Belinda,21.0,27.0,19.0,29.0,24.0,18.0,18.0,8.0,9.0,19.0,12.0
Bella,51.0,74.0,98.0,97.0,114.0,168.0,207.0,242.0,221.0,237.0,271.0
Bellarose,,,,,,5.0,5.0,,,8.0,6.0
Belle,,7.0,8.0,6.0,,8.0,10.0,9.0,14.0,8.0,13.0
Benjamin,,,,,5.0,,,,5.0,,
Berenice,8.0,,6.0,,8.0,5.0,9.0,5.0,9.0,,
Berlyn,5.0,,,,,,,,,,
Bernadette,7.0,,10.0,,,8.0,,,7.0,7.0,10.0
Bernice,8.0,5.0,14.0,14.0,14.0,9.0,7.0,7.0,6.0,,
Berta,,,,,,,,,,5.0,
Bertha,,6.0,,,,,,,,,5.0
Beth,7.0,6.0,12.0,6.0,,,,,5.0,,
Bethany,67.0,49.0,38.0,40.0,30.0,34.0,34.0,29.0,24.0,29.0,39.0
Bethzy,,,21.0,,,,,,,,
Betsabe,,,,,,,,,,,6.0
Betsy,8.0,5.0,14.0,10.0,16.0,8.0,9.0,5.0,10.0,,9.0
Betty,13.0,10.0,11.0,11.0,10.0,15.0,11.0,10.0,6.0,9.0,14.0
Betzaida,8.0,5.0,,,,,,,,,
Betzy,,,12.0,6.0,,,,,,,
Beverly,15.0,12.0,12.0,9.0,9.0,13.0,,6.0,10.0,9.0,9.0
Beyonce,22.0,10.0,7.0,8.0,12.0,10.0,,,,,
Biana,,,,,,,,5.0,,,
Bianca,157.0,121.0,155.0,142.0,128.0,101.0,91.0,110.0,86.0,86.0,73.0
Bianka,6.0,,6.0,,6.0,,,6.0,9.0,,
Bibi,5.0,,,6.0,,,,,,,
Billie,,,,,,,5.0,5.0,8.0,5.0,7.0
Bina,6.0,,6.0,,,8.0,,7.0,9.0,,7.0
Binta,,,7.0,10.0,,12.0,5.0,5.0,5.0,,
Bintou,6.0,7.0,7.0,10.0,11.0,14.0,6.0,10.0,11.0,7.0,6.0
Bisma,,,5.0,,,,,,,,
Blair,7.0,8.0,,,12.0,,,17.0,7.0,11.0,21.0
Blaire,,,,,,,,,,6.0,
Blake,11.0,,10.0,,12.0,22.0,19.0,33.0,28.0,38.0,46.0
Blakely,,,,,,,,,8.0,5.0,7.0
Blanca,7.0,10.0,12.0,17.0,15.0,12.0,10.0,8.0,,,7.0
Blessin,,,,,,,,5.0,,,
Blessing,7.0,11.0,6.0,10.0,11.0,10.0,5.0,9.0,14.0,14.0,16.0
Blima,31.0,25.0,24.0,26.0,36.0,30.0,41.0,35.0,45.0,34.0,35.0
Blimi,,,,,6.0,,5.0,,7.0,10.0,8.0
Blimie,11.0,10.0,,9.0,9.0,10.0,10.0,10.0,9.0,11.0,8.0
Blimy,19.0,14.0,18.0,22.0,29.0,31.0,39.0,24.0,30.0,40.0,35.0
Bliss,,,,,,,,,,,5.0
Blossom,,5.0,,,,,,,,,
Bluma,,,,7.0,5.0,9.0,6.0,10.0,9.0,7.0,8.0
Blythe,,,,,,,5.0,,5.0,,
Bobbi,,,,,,,6.0,,,,5.0
Bobbie,,5.0,,,,,,,,,
Bonnie,12.0,14.0,11.0,11.0,11.0,13.0,9.0,14.0,17.0,12.0,11.0
Bracha,29.0,37.0,32.0,31.0,34.0,32.0,33.0,26.0,44.0,28.0,32.0
Brady,,,,,,5.0,,,,,
Braelyn,,,5.0,7.0,14.0,23.0,19.0,18.0,18.0,21.0,26.0
Braelynn,,,,,,7.0,,12.0,19.0,11.0,13.0
Brandel,,6.0,,,,,,,,,
Brandi,10.0,12.0,8.0,6.0,,9.0,,5.0,5.0,,
Brandy,12.0,17.0,10.0,5.0,5.0,8.0,,,5.0,,
Brany,,,5.0,,,,,,,,
Braylee,,,,,5.0,,,,9.0,16.0,9.0
Braylin,,,,,,,,,,,6.0
Braylynn,,,,,,,,,7.0,5.0,
Brazil,,,,,,,,,5.0,,
Brea,,,,11.0,8.0,11.0,9.0,5.0,6.0,7.0,10.0
Breana,10.0,6.0,14.0,9.0,7.0,,,6.0,,,
Breanna,112.0,92.0,108.0,102.0,83.0,67.0,56.0,37.0,32.0,22.0,6.0
Breanne,7.0,,10.0,8.0,8.0,5.0,,,,6.0,7.0
Bree,,7.0,13.0,6.0,11.0,12.0,15.0,13.0,17.0,14.0,7.0
Breeanna,,,5.0,,,,,,,,
Breina,,,,,,,,,,,5.0
Breindel,6.0,9.0,5.0,5.0,6.0,9.0,,5.0,,6.0,8.0
Breindy,15.0,14.0,14.0,19.0,19.0,15.0,18.0,18.0,19.0,19.0,7.0
